incident_id,incident_entity,peer_name,peer_country,latitude,longitude,confidence,verification_status,exposure_reason,source_type,source_url,source_citation
ATK-SW-012,Instructure Holdings (Canvas),Instructure (Canvas K-12),United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"The company's own K-12 Canvas deployments face the identical Free-For-Teacher signup escalation vector exploited in the higher-ed breach, extending the same risk across its product lines.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-013,Microsoft Corporation,Zimbra (Synacor),United States,39.7837304,-100.445882,MEDIUM,resourced_correctly,"On-prem collaboration/webmail suite whose Outlook-Web-Access-equivalent portal has repeatedly suffered the same class of XSS/RCE zero-days as the Exchange OWA flaw, exposing self-hosting customers to identical crafted-email attacks.",news_report,https://securityonline.info/zimbra-xss-zero-day-cve-2025-27915-actively-exploited-cisa-adds-to-kev-catalog/,"CVE-2025-27915 Zimbra Collaboration Suite XSS zero-day actively exploited via crafted email/ICS files, added to CISA KEV -- same crafted-message attack class as the Exchange OWA flaw."
ATK-SW-013,Microsoft Corporation,HCL Technologies (HCL Domino),India,22.3511148,78.6677428,MEDIUM,confirmed,"Vendor of the on-premises Domino mail/collaboration server, a direct Exchange peer whose self-hosted webmail carries the same server-side vulnerability-exploitation and session-theft risk profile.",market,https://www.peerspot.com/products/comparisons/hcl-domino_vs_microsoft-exchange-online_vs_zimbra-collaboration,PeerSpot comparison naming HCL Domino as an Exchange competitor
ATK-SW-013,Microsoft Corporation,Ivanti,United States,40.5632299,-111.9014518,DIRECTIONAL,model_inference,"Vendor of internet-facing on-prem enterprise appliances that, like Exchange OWA, are recurrent in-the-wild zero-day targets added to CISA KEV; shares the same 'edge server, exploit-before-patch' exposure pattern.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-013,Microsoft Corporation,Grommunio,Austria,47.59397,14.12456,DIRECTIONAL,model_inference,Open-source on-prem Exchange alternative offering Outlook-compatible webmail; its self-hosted deployments face the same authenticated-session XSS/token-theft threat surface as Exchange OWA.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-013,Microsoft Corporation,Kopano,Germany,51.1638175,10.4478313,DIRECTIONAL,model_inference,"On-prem groupware/webmail vendor positioned as an Exchange alternative, whose browser-based mail access is exposed to the same class of crafted-email XSS and session-hijack vulnerabilities.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-014,"Grafana Labs (Raintank, Inc.)",Datadog,United States,40.7561707,-73.9902365,DIRECTIONAL,model_inference,Leading observability vendor with a large GitHub-based development footprint; exposed to the same GitHub Actions pull_request_target 'Pwn Request' misconfiguration and CI token-theft vector that hit Grafana.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-014,"Grafana Labs (Raintank, Inc.)",Elastic NV,United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"Open-source-centric observability/search vendor running extensive public and private GitHub repos and CI pipelines, sharing Grafana's exposure to workflow-token leakage and private-repo exfiltration.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-014,"Grafana Labs (Raintank, Inc.)",New Relic,United States,45.5227577,-122.6760301,DIRECTIONAL,model_inference,Observability platform peer with heavy CI/CD automation; the same privileged-GitHub-token-in-workflow risk that let attackers pull Grafana's private codebase applies to its engineering pipeline.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-014,"Grafana Labs (Raintank, Inc.)",TanStack,United States,39.7837304,-100.445882,REPORTED,reconfirmed_via_search,Open-source project whose npm supply-chain compromise triggered the emergency credential rotation during which Grafana missed the workflow token later abused; directly linked to the same incident chain.,news_report,https://tanstack.com/blog/npm-supply-chain-compromise-postmortem,Confirmed and directly linked: the May 2026 TanStack npm supply-chain compromise (malicious @tanstack packages using pull_request_target token theft) is the documented root cause of Grafana's GitHub environment breach via a missed workflow token rotation.
ATK-SW-014,"Grafana Labs (Raintank, Inc.)",Aqua Security (Trivy),Israel,30.8124247,34.8594762,REPORTED,reconfirmed_via_search,"Vendor whose Trivy project GitHub Actions workflow was itself hit by a comparable CI/CD supply-chain compromise, evidencing the same pull_request_target token-theft risk Grafana suffered.",news_report,https://www.stepsecurity.io/blog/trivy-compromised-a-second-time---malicious-v0-69-4-release,"Confirmed: Aqua Security's Trivy GitHub Actions (trivy-action, setup-trivy) were compromised via a misconfigured pull_request_target workflow that leaked a PAT, with incomplete rotation letting attackers (TeamPCP) return and hijack version tags to steal CI/CD credentials -- same token-theft/rotation-failure risk class as Grafana's incident."
ATK-SW-015,"ServiceNow, Inc.",Salesforce,United States,37.7896012,-122.396872,DIRECTIONAL,model_inference,Multi-tenant enterprise SaaS platform with extensive REST APIs across customer instances; exposed to the same zero-auth/insecure-default endpoint risk that let unauthenticated requests read ServiceNow tenant records.,model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-015,"ServiceNow, Inc.",Workday,United States,37.6986699,-121.9264412,DIRECTIONAL,model_inference,"Multi-tenant HR/finance SaaS holding sensitive enterprise records via API-driven instances, sharing ServiceNow's risk that a misconfigured requires_authentication default exposes cross-tenant data.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-015,"ServiceNow, Inc.",Atlassian (Jira Service Management),Australia,-24.7761086,134.755,MEDIUM,confirmed,"ITSM/workflow SaaS competitor named among ServiceNow's top rivals, with REST-API-rich multi-tenant instances exposed to the same unauthenticated-endpoint and API-exposure threat class.",news_report,https://www.theregister.com/2026/04/11/salesforce_vs_servicenow_itsm_battle/,The Register on Salesforce vs ServiceNow ITSM competition naming Atlassian in the market
ATK-SW-015,"ServiceNow, Inc.",BMC Software (Helix),United States,39.7837304,-100.445882,MEDIUM,confirmed,"ITSM platform cited as ServiceNow's nearest competitor, running multi-tenant instances with the same class of API endpoints subject to insecure-by-default authentication exposure.",news_report,https://www.theregister.com/2026/04/11/salesforce_vs_servicenow_itsm_battle/,The Register ITSM market coverage citing BMC Helix as a ServiceNow competitor
ATK-SW-015,"ServiceNow, Inc.",Microsoft (Dynamics 365),United States,39.7837304,-100.445882,DIRECTIONAL,model_inference,"Enterprise multi-tenant SaaS/CRM-ERP platform exposed via web APIs across customer tenants, sharing ServiceNow's risk that a single misconfigured endpoint permits unauthenticated cross-tenant queries.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-016,Alphabet shareholders,Microsoft Corporation,United States,36.1512942,-86.8203181,REPORTED,confirmed,"Hyperscaler whose emissions rose ~23-30% since 2019 on AI data-center growth and which has softened its 2030 carbon pledge, facing the same greenwashing-litigation and ESG-credibility risk that Alphabet's neutrality retirement crystallized.",news_report,https://techcrunch.com/2026/05/06/microsofts-ai-data-center-push-is-colliding-with-its-clean-power-goals/,TechCrunch: Microsoft's AI data center push colliding with clean power goals
ATK-SW-016,Alphabet shareholders,Amazon.com,United States,47.6149491,-122.3383874,REPORTED,confirmed,"Hyperscaler whose AWS AI expansion drove emissions above its net-zero baseline and whose board fought a data-center climate-disclosure proposal, sharing Alphabet's exposure to AI-vs-pledge ESG risk.",news_report,https://www.datacenterdynamics.com/en/news/amazon-board-seeks-dismissal-of-proposal-seeking-for-greater-disclosure-of-climate-impacts-of-data-center-growth/,DCD on Amazon board seeking dismissal of a data-center climate-disclosure proposal
ATK-SW-016,Alphabet shareholders,Meta Platforms,United States,39.7837304,-100.445882,REPORTED,confirmed,"Hyperscaler turning to gas and nuclear to power AI data centers while holding net-zero pledges, facing the identical structural collision between AI growth and prior climate promises that hit Alphabet.",news_report,https://www.deeplearning.ai/the-batch/tech-giants-including-alphabet-amazon-meta-and-microsoft-acknowledge-ais-strain-on-environment,DeepLearning.AI: tech giants including Meta acknowledging AI's environmental strain
ATK-SW-016,Alphabet shareholders,Oracle,United States,33.1082105,-96.8200575,DIRECTIONAL,model_inference,"Fast-expanding cloud provider building AI data-center capacity that elevates its own emissions and disclosure risk, a direct cloud-sector peer to the greenwashing exposure Alphabet's reversal highlights.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-SW-016,Alphabet shareholders,Chevron Corporation,United States,37.7583821,-121.9597325,REPORTED,confirmed,"Signed a gas-plant partnership with Microsoft to power AI data centers, tying it to the same AI-driven fossil-fuel-for-compute dynamic that undermines cloud-sector climate pledges.",news_report,https://stand.earth/press-releases/160-data-center-carbon-footprint-increase-research-finds-microsoft-big-oil-forge-7b-partnership-as-several-ai-infrastructure-projects-push-hyperscaler-off-credible-path/,Stand.earth on Microsoft-Chevron $7B gas partnership for AI data centers
ATK-SW-017,Amazon shareholders / ESG funds,Alphabet (Google),United States,39.7837304,-100.445882,REPORTED,confirmed,"Hyperscaler that already retired its carbon-neutral claim as AI data-center emissions surged ~48% over baseline, mirroring Amazon's credibility gap between its net-zero pledge and rising Scope 1 emissions.",news_report,https://www.deeplearning.ai/the-batch/tech-giants-including-alphabet-amazon-meta-and-microsoft-acknowledge-ais-strain-on-environment,DeepLearning.AI on Alphabet/Amazon acknowledging AI's climate strain
ATK-SW-017,Amazon shareholders / ESG funds,Microsoft Corporation,United States,36.1512942,-86.8203181,REPORTED,confirmed,"Hyperscaler whose emissions rose since 2019 on AI compute and which reframed its 2030 goal as a 'marathon,' facing the same pledge-credibility scrutiny from NGOs like Stand.earth that targets Amazon.",news_report,https://stand.earth/press-releases/160-data-center-carbon-footprint-increase-research-finds-microsoft-big-oil-forge-7b-partnership-as-several-ai-infrastructure-projects-push-hyperscaler-off-credible-path/,Stand.earth research on Microsoft data-center carbon footprint increase
ATK-SW-017,Amazon shareholders / ESG funds,Meta Platforms,United States,39.7837304,-100.445882,REPORTED,confirmed,"Net-zero-pledged hyperscaler expanding AI data centers on gas/nuclear power, exposed to the same NGO-driven greenwashing and disclosure-credibility risk highlighted in Amazon's sustainability ledger.",news_report,https://trellis.net/article/report-climate-goals-at-amazon-apple-google-meta-and-microsoft-have-lost-their-meaning/,"Trellis report on climate goals at Amazon, Apple, Google, Meta and Microsoft losing meaning"
